date,year,month,day,atmp_max,atmp_min,pcpn,wspd_max
5/3/2012,2012,5,3,85.9,57.3,1.09,52.8
5/4/2012,2012,5,4,77.3,55.9,0.42,25.3
5/5/2012,2012,5,5,67.2,49.5,0,15.5
5/6/2012,2012,5,6,67.3,49,0.29,15.9
5/7/2012,2012,5,7,67.5,50.1,0.08,11.9
5/8/2012,2012,5,8,67.9,46.5,0,20.9
5/9/2012,2012,5,9,63.5,41.4,0.03,18.2
5/10/2012,2012,5,10,65.4,38.7,0,17.2
5/11/2012,2012,5,11,74.7,36.2,0,17.9
5/12/2012,2012,5,12,62.9,51.5,0.39,15.2
5/13/2012,2012,5,13,71.4,48.4,0.08,11.2
5/14/2012,2012,5,14,74.8,41.5,0,12.9
5/15/2012,2012,5,15,80.6,42.7,0,27
5/16/2012,2012,5,16,63.7,47.7,0.09,21.6
5/17/2012,2012,5,17,67.9,34.7,0,13.2
5/18/2012,2012,5,18,77.8,41.9,0,14.9
5/19/2012,2012,5,19,85.6,47.4,0,15.9
5/20/2012,2012,5,20,89.1,53.5,0,17.9
5/21/2012,2012,5,21,74.4,55.3,0,18.2
5/22/2012,2012,5,22,69.3,46.6,0,14.5
5/23/2012,2012,5,23,78.2,41.1,0,13.9
5/24/2012,2012,5,24,86.9,56.2,0,23.6
5/25/2012,2012,5,25,81.9,60,0,20.9
5/26/2012,2012,5,26,74.4,59.1,0.14,14.9
5/27/2012,2012,5,27,80.6,59,0,23.3
5/28/2012,2012,5,28,92.5,59.4,0,22.9
5/29/2012,2012,5,29,82.8,61.6,0,25.6
5/30/2012,2012,5,30,70.7,46.1,0,17.9
5/31/2012,2012,5,31,56.7,43.7,0.25,17.2
6/1/2012,2012,6,1,53,46.1,0.61,18.9
6/2/2012,2012,6,2,70.5,46,0,31.7
6/3/2012,2012,6,3,76.7,55.3,0,30.3
6/4/2012,2012,6,4,71,51.6,0,16.9
6/5/2012,2012,6,5,67.8,48.5,0,17.6
6/6/2012,2012,6,6,76.4,42.8,0.04,18.6
6/7/2012,2012,6,7,78.9,48.2,0,17.2
6/8/2012,2012,6,8,82.2,46.5,0,17.6
6/9/2012,2012,6,9,86.7,61.5,0,21.3
6/10/2012,2012,6,10,89.3,55.5,0,15.2
6/11/2012,2012,6,11,81.2,61.8,0.03,17.2
6/12/2012,2012,6,12,74.2,57.3,0.01,20.6
6/13/2012,2012,6,13,72.2,43,0,17.6
6/14/2012,2012,6,14,80.9,45.2,0,17.6
6/15/2012,2012,6,15,87.1,50.7,0,14.5
6/16/2012,2012,6,16,88.4,62.5,0,18.6
6/17/2012,2012,6,17,81.1,57.9,0,20.2
6/18/2012,2012,6,18,80.2,55.2,0.42,20.2
6/19/2012,2012,6,19,92.1,73.4,0,22.3
6/20/2012,2012,6,20,90.9,67.3,0,22.9
6/21/2012,2012,6,21,86.3,61.4,0.01,21.6
6/22/2012,2012,6,22,82,56.4,0,17.6
6/23/2012,2012,6,23,82.3,51.8,0,15.9
6/24/2012,2012,6,24,85.6,63.8,0,18.6
6/25/2012,2012,6,25,73.3,51.8,0,20.2
6/26/2012,2012,6,26,80.2,44.9,0,12.9
6/27/2012,2012,6,27,87.4,51.1,0,18.9
6/28/2012,2012,6,28,95.5,63.7,0,20.9
6/29/2012,2012,6,29,87.4,62.6,0,18.9
6/30/2012,2012,6,30,89,62,0,18.2
7/1/2012,2012,7,1,89.6,59.1,0,14.5
7/2/2012,2012,7,2,94.5,59.4,0,9.8
7/3/2012,2012,7,3,94,68.7,0,23.6
7/4/2012,2012,7,4,98.7,71.2,0,19.9
7/5/2012,2012,7,5,97.1,68.7,0.03,30
7/6/2012,2012,7,6,100.7,67.2,0,15.5
7/7/2012,2012,7,7,93.2,72,0,20.2
7/8/2012,2012,7,8,82.5,61.9,0,16.9
7/9/2012,2012,7,9,85.3,56.8,0.05,15.9
7/10/2012,2012,7,10,83.1,56.2,0,14.5
7/11/2012,2012,7,11,84.8,52.5,0,16.6
7/12/2012,2012,7,12,87.5,53,0,13.2
7/13/2012,2012,7,13,91.3,58,0,17.2
7/14/2012,2012,7,14,91.7,62,0.86,19.9
7/15/2012,2012,7,15,88.7,67.2,0,19.2
7/16/2012,2012,7,16,92.5,63.8,0,18.6
7/17/2012,2012,7,17,96.2,71,0,23.9
7/18/2012,2012,7,18,83.9,68.3,0.57,13.5
7/19/2012,2012,7,19,76.8,65.5,0.41,16.9
7/20/2012,2012,7,20,80.1,57.4,0.01,17.9
7/21/2012,2012,7,21,85,53.6,0,14.9
7/22/2012,2012,7,22,89.2,62.6,0,17.9
7/23/2012,2012,7,23,93.9,72.1,0.01,22.6
7/24/2012,2012,7,24,82.7,64.8,0,17.6
7/25/2012,2012,7,25,89.3,53.8,0,19.6
7/26/2012,2012,7,26,84.3,69.2,0.24,16.6
7/27/2012,2012,7,27,78.8,65.7,0,14.5
7/28/2012,2012,7,28,80.2,58.5,0,16.6
7/29/2012,2012,7,29,83.6,52.5,0,11.9
7/30/2012,2012,7,30,88.4,57.7,0,14.5
7/31/2012,2012,7,31,84,62.3,0.33,20.9
8/1/2012,2012,8,1,82.5,56.8,0,12.5
8/2/2012,2012,8,2,89.1,58.5,0,14.9
8/3/2012,2012,8,3,94.7,65.8,0,13.9
8/4/2012,2012,8,4,90.2,66,0.01,18.2
8/5/2012,2012,8,5,83.4,63.8,0,21.9
8/6/2012,2012,8,6,83.8,48.9,0,15.5
8/7/2012,2012,8,7,88,51.7,0,17.2
8/8/2012,2012,8,8,84.3,63.7,0,14.2
8/9/2012,2012,8,9,68.7,58.9,0.38,15.5
8/10/2012,2012,8,10,62.3,57.6,0.71,23.3
8/11/2012,2012,8,11,72.2,57.2,0.33,16.6
8/12/2012,2012,8,12,77.3,53.3,0,13.5
8/13/2012,2012,8,13,70.3,59.3,0.03,10.8
8/14/2012,2012,8,14,77,58.4,0.11,9.2
8/15/2012,2012,8,15,81.7,55.5,0,11.9
8/16/2012,2012,8,16,75.1,58.6,0.09,25.9
8/17/2012,2012,8,17,72.7,54.7,0,19.9
8/18/2012,2012,8,18,74.5,43.4,0,11.2
8/19/2012,2012,8,19,77.3,50,0,14.2
8/20/2012,2012,8,20,74.2,48,0,11.9
8/21/2012,2012,8,21,77.8,47.2,0,10.8
8/22/2012,2012,8,22,79.8,48.4,0,14.5
8/23/2012,2012,8,23,86.1,49.7,0,10.8
8/24/2012,2012,8,24,88.4,55.9,0,13.2
8/25/2012,2012,8,25,91.3,57.7,0,17.2
8/26/2012,2012,8,26,90.2,62,0.08,18.2
8/27/2012,2012,8,27,84.5,67.6,0.2,14.9
8/28/2012,2012,8,28,78.8,55.3,0,16.6
8/29/2012,2012,8,29,81.2,50.6,0,9.2
8/30/2012,2012,8,30,84.8,50.4,0,19.9
8/31/2012,2012,8,31,92.7,67.4,0,23.9
9/1/2012,2012,9,1,82.6,61.2,0,12.2
9/2/2012,2012,9,2,87.3,64.3,0,19.6
9/3/2012,2012,9,3,89.9,59.3,0,14.9
9/4/2012,2012,9,4,81.6,65.1,0.62,11.9
9/5/2012,2012,9,5,79.9,62.6,0,19.2
9/6/2012,2012,9,6,83.9,61.4,0,11.5
9/7/2012,2012,9,7,76.9,56.2,0.42,22.3
9/8/2012,2012,9,8,69.3,49.9,0.08,21.3
9/9/2012,2012,9,9,71,46,0,15.9
9/10/2012,2012,9,10,73.6,41,0,13.2
9/11/2012,2012,9,11,79.8,46.4,0,19.6
9/12/2012,2012,9,12,83.6,52.2,0,17.9
9/13/2012,2012,9,13,80.6,55.6,0.31,19.2
9/14/2012,2012,9,14,71.7,48.2,0.42,16.2
9/15/2012,2012,9,15,72.3,39.9,0,11.9
9/16/2012,2012,9,16,77.5,45.4,0,16.9
9/17/2012,2012,9,17,76.9,48.6,0,17.9
9/18/2012,2012,9,18,64.1,41.4,0.12,21.3
9/19/2012,2012,9,19,66,38.8,0,21.9
9/20/2012,2012,9,20,70.4,45.2,0.03,19.9
9/21/2012,2012,9,21,69.3,42.3,0.18,20.9
9/22/2012,2012,9,22,58.8,41.3,0.11,18.6
9/23/2012,2012,9,23,56.5,38.2,0.05,18.9
9/24/2012,2012,9,24,62.7,34.7,0,23.3
9/25/2012,2012,9,25,69.7,49.5,0,19.2
9/26/2012,2012,9,26,69.9,48,0,10.5
9/27/2012,2012,9,27,66.9,46.1,0,14.9
9/28/2012,2012,9,28,68.7,42.3,0,10.5
9/29/2012,2012,9,29,72.3,38.2,0,15.9
9/30/2012,2012,9,30,65.2,40.9,0,18.2
10/1/2012,2012,10,1,66.3,36.3,0,10.2
10/2/2012,2012,10,2,69.8,50.6,0,14.9
10/3/2012,2012,10,3,65.9,55.3,0,14.2
10/4/2012,2012,10,4,76.7,53.2,0.08,22.3
10/5/2012,2012,10,5,59.8,44.6,0.01,18.6
10/6/2012,2012,10,6,47.1,37.5,0,17.9
10/7/2012,2012,10,7,47.2,32,0,11.2
10/8/2012,2012,10,8,54.3,28,0,23.6
10/9/2012,2012,10,9,62.2,36.9,0,23.3
10/10/2012,2012,10,10,55.3,33.6,0.15,25.9
10/11/2012,2012,10,11,61.9,28.3,0.04,29
10/12/2012,2012,10,12,50.9,29.3,0.04,15.5
10/13/2012,2012,10,13,62.1,28.5,0.85,19.9
10/14/2012,2012,10,14,69.8,51,0.25,31
10/15/2012,2012,10,15,51,44.4,0,25.6
10/16/2012,2012,10,16,60.7,31.9,0,15.5
10/17/2012,2012,10,17,73.9,53.1,0.26,28
10/18/2012,2012,10,18,59,44,0.41,32.7
10/19/2012,2012,10,19,51.9,40.7,0.14,22.3
10/20/2012,2012,10,20,56.1,43.2,0.05,16.6
10/21/2012,2012,10,21,61.5,32.4,0,13.9
10/22/2012,2012,10,22,70.2,39.9,0.79,16.6
10/23/2012,2012,10,23,64.1,59,0.26,10.2
10/24/2012,2012,10,24,77.8,57.8,0.01,14.5
10/25/2012,2012,10,25,76.2,58.4,0,28.3
10/26/2012,2012,10,26,70.3,37,0.06,27.3
10/27/2012,2012,10,27,51.5,32.4,0,17.9
10/28/2012,2012,10,28,46.6,32.3,0,28
10/29/2012,2012,10,29,43.2,34.2,0,26.3
10/30/2012,2012,10,30,39.2,32.4,0.36,27.6
10/31/2012,2012,10,31,41.1,34.5,0.03,18.9
11/1/2012,2012,11,1,47.3,35.8,0,21.6
11/2/2012,2012,11,2,41.9,33.5,0,17.9
11/3/2012,2012,11,3,36.9,28.7,0,11.5
11/4/2012,2012,11,4,39,23.3,0,9.5
11/5/2012,2012,11,5,39.4,19.6,0,12.2
11/6/2012,2012,11,6,42.9,20.5,0,13.9
11/7/2012,2012,11,7,47.2,26.6,0,10.8
11/8/2012,2012,11,8,48.9,22.2,0,11.2
11/9/2012,2012,11,9,56.5,28.1,0,14.5
11/10/2012,2012,11,10,62.9,46.5,0,19.9
11/11/2012,2012,11,11,67.9,54.7,0,31.3
11/12/2012,2012,11,12,61.3,31,0.31,26.6
11/13/2012,2012,11,13,33.9,21.7,0,28.3
11/14/2012,2012,11,14,39.9,18.8,0,11.2
11/15/2012,2012,11,15,45,21.2,0,7.2
11/16/2012,2012,11,16,52.4,21.7,0,7.5
11/17/2012,2012,11,17,52.7,24.3,0,10.2
11/18/2012,2012,11,18,55.9,29.5,0,13.5
11/19/2012,2012,11,19,56.2,28.2,0,4.8
11/20/2012,2012,11,20,56.5,34.3,0,0.4
11/21/2012,2012,11,21,55.5,29.9,0,12.2
11/22/2012,2012,11,22,61.3,42.3,0.03,23.9
11/23/2012,2012,11,23,54.3,30.2,0.02,28.6
11/24/2012,2012,11,24,30.8,28.3,0,21.3
11/25/2012,2012,11,25,35,24.7,0.01,19.2
11/26/2012,2012,11,26,32.1,28,0,13.2
11/27/2012,2012,11,27,34.7,18.1,0,13.2
11/28/2012,2012,11,28,39.3,24.6,0,20.6
11/29/2012,2012,11,29,47.9,28.8,0,19.6
11/30/2012,2012,11,30,42.2,30,0,15.2
12/1/2012,2012,12,1,58.1,33.5,0.01,24.3
12/2/2012,2012,12,2,56.6,37.7,0.27,17.6
12/3/2012,2012,12,3,63,35.5,0.01,27
12/4/2012,2012,12,4,63,37.7,0.17,26.3
12/5/2012,2012,12,5,38,22.5,0,16.2
12/6/2012,2012,12,6,38.1,24.6,0,19.2
12/7/2012,2012,12,7,43.6,36,0.14,6.8
12/8/2012,2012,12,8,40.8,28.9,0.16,15.5
12/9/2012,2012,12,9,34.8,30.3,0.19,18.9
12/10/2012,2012,12,10,38.6,27.6,0,18.2
12/11/2012,2012,12,11,33.8,20.2,0,19.2
12/12/2012,2012,12,12,41.5,26.4,0,19.2
12/13/2012,2012,12,13,44.9,26.8,0,20.2
12/14/2012,2012,12,14,47.6,28,0,10.8
12/15/2012,2012,12,15,43.9,30.7,0.08,19.2
12/16/2012,2012,12,16,48.2,39.9,0.12,17.9
12/17/2012,2012,12,17,40.4,35.4,0,8.5
12/18/2012,2012,12,18,39.5,28.8,0,12.9
12/19/2012,2012,12,19,42.6,31.2,0.01,10.2
12/20/2012,2012,12,20,44.7,33.7,0.44,31.3
12/21/2012,2012,12,21,35.3,27.5,0,32.7
12/22/2012,2012,12,22,34.1,25.1,0,28
12/23/2012,2012,12,23,31.2,16.7,0,10.5
12/24/2012,2012,12,24,28.7,18.7,0,13.9
12/25/2012,2012,12,25,30.9,17.6,0,16.2
12/26/2012,2012,12,26,28.4,22.2,0,25.6
12/27/2012,2012,12,27,30.1,13,0.08,16.6
12/28/2012,2012,12,28,29.2,8,0.01,6.2
12/29/2012,2012,12,29,28.3,14.4,0,12.2
12/30/2012,2012,12,30,27.4,17,0,18.6
12/31/2012,2012,12,31,34.5,20.4,0,21.3
1/1/2013,2013,1,1,25.3,17.2,0,19.2
1/2/2013,2013,1,2,25.3,17.9,0,19.6
1/3/2013,2013,1,3,28.5,15.3,0,20.2
1/4/2013,2013,1,4,30.8,20.9,0,26.3
1/5/2013,2013,1,5,34.9,13.6,0,18.2
1/6/2013,2013,1,6,34.6,30.2,0,20.6
1/7/2013,2013,1,7,35.2,25.8,0,25.3
1/8/2013,2013,1,8,38.2,26,0,15.9
1/9/2013,2013,1,9,45.3,28.7,0.03,33.7
1/10/2013,2013,1,10,41.9,22.4,0.14,17.6
1/11/2013,2013,1,11,55.8,34.2,0.29,23.9
1/12/2013,2013,1,12,57.8,39.9,0.1,20.9
1/13/2013,2013,1,13,39.9,24.9,0.5,15.2
1/14/2013,2013,1,14,25.2,11.3,0,0.4
1/15/2013,2013,1,15,26.9,8.2,0.01,9.5
1/16/2013,2013,1,16,32.8,11.4,0.01,24.6
1/17/2013,2013,1,17,33,18.3,0,27.6
1/18/2013,2013,1,18,35.1,11.3,0,27.3
1/19/2013,2013,1,19,44.5,34.7,0,38.4
1/20/2013,2013,1,20,41.6,13.8,0,40
1/21/2013,2013,1,21,15.4,1.6,0,22.6
1/22/2013,2013,1,22,9.1,-6.1,0,20.6
1/23/2013,2013,1,23,16.4,-0.1,0,16.2
1/24/2013,2013,1,24,16.6,4.4,0,14.2
1/25/2013,2013,1,25,19.5,10.3,0,16.2
1/26/2013,2013,1,26,25.5,13.4,0,13.9
1/27/2013,2013,1,27,29.4,11.3,0,21.9
1/28/2013,2013,1,28,43.3,29.2,0.45,17.9
1/29/2013,2013,1,29,56.9,32.7,0.54,22.9
1/30/2013,2013,1,30,57.5,27.2,0.65,29.3
1/31/2013,2013,1,31,27.6,13.6,0,32.7
2/1/2013,2013,2,1,16.6,7.9,0,21.3
2/2/2013,2013,2,2,19.6,5.5,0,19.6
2/3/2013,2013,2,3,19.6,-0.6,0,22.3
2/4/2013,2013,2,4,21.1,13.7,0,7.8
2/5/2013,2013,2,5,27.5,0.9,0,20.9
2/6/2013,2013,2,6,30.5,5.4,0.01,18.2
2/7/2013,2013,2,7,36.2,24.3,0,15.5
2/8/2013,2013,2,8,28.1,8.8,0,23.9
2/9/2013,2013,2,9,30.3,-4.3,0,13.5
2/10/2013,2013,2,10,41.4,19.3,0.15,22.6
2/11/2013,2013,2,11,43.8,30.1,0.06,36.7
2/12/2013,2013,2,12,30.1,26.3,0,22.9
2/13/2013,2013,2,13,38.9,24.7,0,14.5
2/14/2013,2013,2,14,40.9,25.1,0.03,29
2/15/2013,2013,2,15,30.8,19.6,0,19.9
2/16/2013,2013,2,16,23,14.1,0,17.6
2/17/2013,2013,2,17,24,9.6,0,14.2
2/18/2013,2013,2,18,45,16.4,0.02,25.9
2/19/2013,2013,2,19,43.9,15.9,0.13,33
2/20/2013,2013,2,20,21.2,14.8,0,26.3
2/21/2013,2013,2,21,23.7,19.4,0,19.6
2/22/2013,2013,2,22,32.4,19.3,0,20.2
2/23/2013,2013,2,23,32.1,22.2,0.01,22.3
2/24/2013,2013,2,24,34.9,21.8,0.11,16.9
2/25/2013,2013,2,25,40.1,16.4,0,10.8
2/26/2013,2013,2,26,33.9,25.7,0.23,20.9
2/27/2013,2013,2,27,36.3,31.5,0.4,5.8
2/28/2013,2013,2,28,34.5,28,0.03,16.9
3/1/2013,2013,3,1,28.3,22.8,0,18.2
3/2/2013,2013,3,2,24.2,18.3,0,12.2
3/3/2013,2013,3,3,29.6,15.3,0,15.5
3/4/2013,2013,3,4,33.6,8.9,0,7.8
3/5/2013,2013,3,5,35.4,17.3,0,23.9
3/6/2013,2013,3,6,34.7,25.9,0,22.3
3/7/2013,2013,3,7,35.2,25.5,0,15.9
3/8/2013,2013,3,8,41.5,17,0,8.2
3/9/2013,2013,3,9,40.7,23,0,18.6
3/10/2013,2013,3,10,56.5,36.8,0.05,19.9
3/11/2013,2013,3,11,54.4,35.1,0.46,28
3/12/2013,2013,3,12,35.7,28.2,0.01,22.9
3/13/2013,2013,3,13,31.2,21.4,0,22.9
3/14/2013,2013,3,14,39.4,18.7,0,17.6
3/15/2013,2013,3,15,37.1,30.6,0.06,16.9
3/16/2013,2013,3,16,32.2,23.8,0.01,1.1
3/17/2013,2013,3,17,29.6,18.8,0,16.9
3/18/2013,2013,3,18,33.4,19.6,0.07,21.9
3/19/2013,2013,3,19,33.4,19.6,0,32.3
3/20/2013,2013,3,20,25.5,14.5,0,25.3
3/21/2013,2013,3,21,29.9,14.3,0,24.9
3/22/2013,2013,3,22,37,24.6,0.01,18.6
3/23/2013,2013,3,23,31.9,21.1,0,11.2
3/24/2013,2013,3,24,35.3,20.8,0,28
3/25/2013,2013,3,25,37.2,28.8,0,30
3/26/2013,2013,3,26,41.3,29.5,0,17.6
3/27/2013,2013,3,27,46.1,29.3,0,26.6
3/28/2013,2013,3,28,50.2,29.1,0,18.2
3/29/2013,2013,3,29,51.3,22.5,0,16.6
3/30/2013,2013,3,30,54.3,22.4,0,19.6
3/31/2013,2013,3,31,54.3,37.6,0.01,28
4/1/2013,2013,4,1,37.8,22.5,0,25.6
4/2/2013,2013,4,2,39.5,19.8,0,27.6
4/3/2013,2013,4,3,42.2,21.9,0,18.9
4/4/2013,2013,4,4,55.4,25.1,0,19.9
4/5/2013,2013,4,5,46.7,29.8,0,21.6
4/6/2013,2013,4,6,55.5,29.5,0,27
4/7/2013,2013,4,7,58.3,32.6,0,36.4
4/8/2013,2013,4,8,62.1,30.7,0.17,37.7
4/9/2013,2013,4,9,48.8,40.1,1.06,15.2
4/10/2013,2013,4,10,41.6,36.6,0.26,21.3
4/11/2013,2013,4,11,37.4,34.8,1.35,33.7
4/12/2013,2013,4,12,41.5,32.4,0.31,19.6
4/13/2013,2013,4,13,39.3,33.9,0,28.3
4/14/2013,2013,4,14,48.7,29.8,0.04,20.6
4/15/2013,2013,4,15,66.9,41,0.02,23.6
4/16/2013,2013,4,16,56.5,43.1,0.28,22.9
4/17/2013,2013,4,17,55.9,38.6,0.82,26.6
4/18/2013,2013,4,18,72.7,43.7,0.56,30
4/19/2013,2013,4,19,58.7,30.5,0.86,37.4
4/20/2013,2013,4,20,37.2,26.8,0,24.9
4/21/2013,2013,4,21,49,23.3,0,20.6
4/22/2013,2013,4,22,61.8,31.5,0,15.9
4/23/2013,2013,4,23,66,41.7,0.48,29.3
4/24/2013,2013,4,24,45,33,0.36,21.6
4/25/2013,2013,4,25,48.6,33.7,0.02,26.6
4/26/2013,2013,4,26,59.2,28.1,0,20.6
4/27/2013,2013,4,27,67.9,35.5,0,17.6
4/28/2013,2013,4,28,57.6,49.3,0.17,18.2
4/29/2013,2013,4,29,70.5,51.2,0.01,13.9
4/30/2013,2013,4,30,73.1,54.1,0.27,25.6
5/1/2013,2013,5,1,81.1,53.2,0,22.3
5/2/2013,2013,5,2,79.2,57,0,18.9
5/3/2013,2013,5,3,77.7,56.7,0,22.6
5/4/2013,2013,5,4,72.6,52.1,0,22.3
5/5/2013,2013,5,5,73.3,48,0,18.9
5/6/2013,2013,5,6,74.8,41.2,0,15.2
5/7/2013,2013,5,7,76.4,44.3,0,20.6
5/8/2013,2013,5,8,78.7,46.5,0,12.5
5/9/2013,2013,5,9,79.8,47.6,0,18.2
5/10/2013,2013,5,10,62.2,41.2,0.26,15.5
5/11/2013,2013,5,11,60,36.5,0.02,29.6
5/12/2013,2013,5,12,45.9,30.2,0,27.3
5/13/2013,2013,5,13,54.7,26.6,0,17.9
5/14/2013,2013,5,14,78.3,41.8,0,21.3
5/15/2013,2013,5,15,79.4,56.7,0,25.3
5/16/2013,2013,5,16,81.7,44.1,0,13.5
5/17/2013,2013,5,17,71,49.3,0,17.2
5/18/2013,2013,5,18,81.9,53.3,0,16.9
5/19/2013,2013,5,19,86.1,50.7,0,14.5
5/20/2013,2013,5,20,88.6,64.7,0.01,29.6
5/21/2013,2013,5,21,81.7,62.9,0.03,23.6
5/22/2013,2013,5,22,77.3,59.7,0.32,24.9
5/23/2013,2013,5,23,60,43.7,0.41,22.3
5/24/2013,2013,5,24,57.8,36.6,0,15.5
5/25/2013,2013,5,25,63.2,37.5,0,14.2
5/26/2013,2013,5,26,67.8,35.6,0,14.2
5/27/2013,2013,5,27,58.8,42.8,0.14,18.2
5/28/2013,2013,5,28,73.9,50.8,1.54,19.2
5/29/2013,2013,5,29,78.7,62.9,0.27,32.7
5/30/2013,2013,5,30,85.6,62.5,0,23.3
5/31/2013,2013,5,31,77.3,69.5,0,27.3
6/1/2013,2013,6,1,75.8,63.3,0.27,22.3
6/2/2013,2013,6,2,67.5,50,0,25.3
6/3/2013,2013,6,3,66.6,37.4,0,14.2
6/4/2013,2013,6,4,70.6,44,0,13.9
6/5/2013,2013,6,5,69,48.7,0,14.2
6/6/2013,2013,6,6,67.5,54.4,0,16.9
6/7/2013,2013,6,7,65.2,49.8,0,15.5
6/8/2013,2013,6,8,73.1,44.9,0,9.5
6/9/2013,2013,6,9,76.5,56.8,0,22.9
6/10/2013,2013,6,10,74.5,60.4,0.85,11.2
6/11/2013,2013,6,11,79.2,62.1,0,16.6
6/12/2013,2013,6,12,73.5,59,2.06,35.7
6/13/2013,2013,6,13,76.5,60.6,1.17,19.9
6/14/2013,2013,6,14,75.2,54.8,0,11.9
6/15/2013,2013,6,15,76.4,52.8,0,20.2
6/16/2013,2013,6,16,78.8,59.8,0.36,21.6
6/17/2013,2013,6,17,84.2,56.4,0.08,20.9
6/18/2013,2013,6,18,69.7,53,0,18.9
6/19/2013,2013,6,19,74.7,42.5,0,14.2
6/20/2013,2013,6,20,82.2,50,0,13.5
6/21/2013,2013,6,21,85.9,59,0,18.2
6/22/2013,2013,6,22,86.9,65.7,0,18.9
6/23/2013,2013,6,23,89.6,68.3,0,19.6
6/24/2013,2013,6,24,86.7,66.8,0.3,22.6
6/25/2013,2013,6,25,81.7,65.6,0.34,19.6
6/26/2013,2013,6,26,81.1,62.5,0,18.9
6/27/2013,2013,6,27,82.9,64.4,0.06,21.3
6/28/2013,2013,6,28,78.2,62.1,0.84,16.2
6/29/2013,2013,6,29,72.2,62.4,0,15.9
6/30/2013,2013,6,30,77.7,58.8,0,22.3
7/1/2013,2013,7,1,71.6,55.8,0,21.9
7/2/2013,2013,7,2,72,55.6,0.06,11.9
7/3/2013,2013,7,3,80.4,59.1,0.06,15.9
7/4/2013,2013,7,4,78.3,60.1,0,14.2
7/5/2013,2013,7,5,83.5,62.5,0,9.8
7/6/2013,2013,7,6,82.6,64.1,0,13.5
7/7/2013,2013,7,7,80.6,67.7,0.27,16.6
7/8/2013,2013,7,8,80.1,67.7,0.18,25.6
7/9/2013,2013,7,9,87,65.8,1.12,30
7/10/2013,2013,7,10,84.8,64.9,0,20.6
7/11/2013,2013,7,11,78.1,55.7,0,13.9
7/12/2013,2013,7,12,80.2,52.6,0,16.2
7/13/2013,2013,7,13,82.5,56.7,0,14.2
7/14/2013,2013,7,14,87.4,60.7,0,11.9
7/15/2013,2013,7,15,91.1,67.2,0,15.5
7/16/2013,2013,7,16,91,71.3,0,15.5
7/17/2013,2013,7,17,90.7,71,0,16.9
7/18/2013,2013,7,18,91.4,70.5,0,21.3
7/19/2013,2013,7,19,92.6,73.5,0.05,31.3
7/20/2013,2013,7,20,83.9,66.7,0.01,21.6
7/21/2013,2013,7,21,81.5,60.4,0,10.5
7/22/2013,2013,7,22,79.4,65.5,0.31,12.9
7/23/2013,2013,7,23,79.8,58.1,0,18.2
7/24/2013,2013,7,24,71.6,50.5,0,15.2
7/25/2013,2013,7,25,76.1,48.7,0,12.5
7/26/2013,2013,7,26,78.1,58.3,0.02,15.9
7/27/2013,2013,7,27,73,55.1,0,26.3
7/28/2013,2013,7,28,65,47.9,0.09,20.6
7/29/2013,2013,7,29,68.5,53.5,0.01,14.2
7/30/2013,2013,7,30,78.3,46.5,0,10.2
7/31/2013,2013,7,31,67.3,62.8,0.48,6.8
8/1/2013,2013,8,1,77.2,58.3,0,22.3
8/2/2013,2013,8,2,70.5,53,0,18.9
8/3/2013,2013,8,3,77,53.6,0,17.2
8/4/2013,2013,8,4,72.6,53.5,0,13.9
8/5/2013,2013,8,5,68.8,49.3,0,9.8
8/6/2013,2013,8,6,78.1,60.8,0.01,16.2
8/7/2013,2013,8,7,81.4,62.6,0.29,23.6
8/8/2013,2013,8,8,75.8,57.6,0,11.5
8/9/2013,2013,8,9,79.2,52.3,0,15.9
8/10/2013,2013,8,10,78,55.4,0,10.8
8/11/2013,2013,8,11,77.1,56.4,0,14.9
8/12/2013,2013,8,12,72.6,61.4,0.74,8.2
8/13/2013,2013,8,13,67.7,52.6,0,16.6
8/14/2013,2013,8,14,69.2,48,0,10.5
8/15/2013,2013,8,15,72.4,43.5,0,17.2
8/16/2013,2013,8,16,77.8,47.6,0,9.5
8/17/2013,2013,8,17,78.7,48.2,0,11.5
8/18/2013,2013,8,18,81.1,51.1,0,9.5
8/19/2013,2013,8,19,81,53.1,0,18.9
8/20/2013,2013,8,20,83.9,55.8,0,14.5
8/21/2013,2013,8,21,85.6,60.7,0,16.6
8/22/2013,2013,8,22,78.8,62.3,0.36,19.6
8/23/2013,2013,8,23,78.8,54,0,12.9
8/24/2013,2013,8,24,81.3,51.8,0,9.5
8/25/2013,2013,8,25,84.7,55.5,0,18.2
8/26/2013,2013,8,26,84.6,66.1,0,17.6
8/27/2013,2013,8,27,86.5,69.5,0.98,21.6
8/28/2013,2013,8,28,81.4,63.7,1.4,12.2
8/29/2013,2013,8,29,87.1,59.7,0,12.9
8/30/2013,2013,8,30,84.9,64.8,0.05,18.6
8/31/2013,2013,8,31,78.4,65.4,0,11.5
9/1/2013,2013,9,1,82.2,65.9,0.01,8.5
9/2/2013,2013,9,2,72.3,58,0,19.9
9/3/2013,2013,9,3,73.5,54.3,0,13.9
9/4/2013,2013,9,4,78.9,50.1,0,19.6
9/5/2013,2013,9,5,69.3,47.6,0,13.9
9/6/2013,2013,9,6,74.7,44.5,0,10.8
9/7/2013,2013,9,7,78.3,57,0.04,12.5
9/8/2013,2013,9,8,73.2,56.8,0,17.2
